Regulation ID,Regulation Name,Regulation Status,Oversight Group,Risk Rating,Sub-Requirement ID,Sub-Requirement Name,Control ID,Control Name,Impacted Location
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024638,Sub-Requirement KMOLQ,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024637,Sub-Requirement KMOLP,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024636,Sub-Requirement KMOLO,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024770,Sub-Requirement KMPP0,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024769,Sub-Requirement KMPOR,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024768,Sub-Requirement KMPOQ,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024767,Sub-Requirement KMPOP,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024723,Sub-Requirement KMPKL,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024722,Sub-Requirement KMPKK,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024678,Sub-Requirement KMOPQ,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024677,Sub-Requirement KMOPP,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024676,Sub-Requirement KMOPO,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024635,Sub-Requirement KMOLN,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024634,Sub-Requirement KMOLM,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024633,Sub-Requirement KMOLL,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024632,Sub-Requirement KMOLK,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024766,Sub-Requirement KMPOO,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024765,Sub-Requirement KMPON,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024764,Sub-Requirement KMPOM,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024763,Sub-Requirement KMPOL,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024721,Sub-Requirement KMPKJ,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024720,Sub-Requirement KMPK0,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024719,Sub-Requirement KMPJR,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024718,Sub-Requirement KMPJQ,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024675,Sub-Requirement KMOPN,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024674,Sub-Requirement KMOPM,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024631,Sub-Requirement KMOLJ,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024630,Sub-Requirement KMOL0,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024629,Sub-Requirement KMOKR,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024628,Sub-Requirement KMOKQ,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024762,Sub-Requirement KMPOK,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024761,Sub-Requirement KMPOJ,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024496,Sub-Requirement KMMRO,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024584,Sub-Requirement KMNQM,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024583,Sub-Requirement KMNQL,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024582,Sub-Requirement KMNQK,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024505,Sub-Requirement KMN0N,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024504,Sub-Requirement KMN0M,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024503,Sub-Requirement KMN0L,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024495,Sub-Requirement KMMRN,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024581,Sub-Requirement KMNQJ,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024580,Sub-Requirement KMNQ0,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024502,Sub-Requirement KMN0K,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024501,Sub-Requirement KMN0J,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024500,Sub-Requirement KMN00,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024579,Sub-Requirement KMNPR,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024578,Sub-Requirement KMNPQ,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024577,Sub-Requirement KMNPP,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024499,Sub-Requirement KMMRR,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024498,Sub-Requirement KMMRQ,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024576,Sub-Requirement KMNPO,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024575,Sub-Requirement KMNPN,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024574,Sub-Requirement KMNPM,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024573,Sub-Requirement KMNPL,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024538,Sub-Requirement KMNLQ,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024537,Sub-Requirement KMNLP,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024536,Sub-Requirement KMNLO,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024601,Sub-Requirement KMO0J,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024600,Sub-Requirement KMO00,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024599,Sub-Requirement KMNRR,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024598,Sub-Requirement KMNRQ,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024572,Sub-Requirement KMNPK,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024571,Sub-Requirement KMNPJ,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024570,Sub-Requirement KMNP0,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024569,Sub-Requirement KMNOR,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024535,Sub-Requirement KMNLN,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024534,Sub-Requirement KMNLM,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024533,Sub-Requirement KMNLL,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024612,Sub-Requirement KMOJK,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024611,Sub-Requirement KMOJJ,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024568,Sub-Requirement KMNOQ,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024567,Sub-Requirement KMNOP,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024566,Sub-Requirement KMNOO,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024532,Sub-Requirement KMNLK,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024531,Sub-Requirement KMNLJ,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024530,Sub-Requirement KMNL0,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024529,Sub-Requirement KMNKR,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024607,Sub-Requirement KMO0P,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024606,Sub-Requirement KMO0O,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024605,Sub-Requirement KMO0N,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024604,Sub-Requirement KMO0M,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024565,Sub-Requirement KMNON,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024564,Sub-Requirement KMNOM,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024563,Sub-Requirement KMNOL,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024562,Sub-Requirement KMNOK,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024528,Sub-Requirement KMNKQ,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024527,Sub-Requirement KMNKP,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024616,Sub-Requirement KMOJO,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024615,Sub-Requirement KMOJN,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024614,Sub-Requirement KMOJM,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024561,Sub-Requirement KMNOJ,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024560,Sub-Requirement KMNO0,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024559,Sub-Requirement KMNNR,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024558,Sub-Requirement KMNNQ,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024526,Sub-Requirement KMNKO,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024610,Sub-Requirement KMOJ0,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024557,Sub-Requirement KMNNP,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024556,Sub-Requirement KMNNO,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024555,Sub-Requirement KMNNN,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024554,Sub-Requirement KMNNM,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024525,Sub-Requirement KMNKN,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024603,Sub-Requirement KMO0L,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024602,Sub-Requirement KMO0K,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024553,Sub-Requirement KMNNL,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024552,Sub-Requirement KMNNK,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024551,Sub-Requirement KMNNJ,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024524,Sub-Requirement KMNKM,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024523,Sub-Requirement KMNKL,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024522,Sub-Requirement KMNKK,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024613,Sub-Requirement KMOJL,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024550,Sub-Requirement KMNN0,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024549,Sub-Requirement KMNMR,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024521,Sub-Requirement KMNKJ,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024520,Sub-Requirement KMNK0,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024609,Sub-Requirement KMO0R,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024608,Sub-Requirement KMO0Q,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024548,Sub-Requirement KMNMQ,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024547,Sub-Requirement KMNMP,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024519,Sub-Requirement KMNJR,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024518,Sub-Requirement KMNJQ,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024597,Sub-Requirement KMNRP,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024596,Sub-Requirement KMNRO,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024595,Sub-Requirement KMNRN,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024546,Sub-Requirement KMNMO,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024545,Sub-Requirement KMNMN,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024544,Sub-Requirement KMNMM,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024543,Sub-Requirement KMNML,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024517,Sub-Requirement KMNJP,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024516,Sub-Requirement KMNJO,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024515,Sub-Requirement KMNJN,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024514,Sub-Requirement KMNJM,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024594,Sub-Requirement KMNRM,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024593,Sub-Requirement KMNRL,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024592,Sub-Requirement KMNRK,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024591,Sub-Requirement KMNRJ,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024542,Sub-Requirement KMNMK,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024541,Sub-Requirement KMNMJ,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024513,Sub-Requirement KMNJL,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024512,Sub-Requirement KMNJK,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024590,Sub-Requirement KMNR0,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024589,Sub-Requirement KMNQR,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024588,Sub-Requirement KMNQQ,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024540,Sub-Requirement KMNM0,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024539,Sub-Requirement KMNLR,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024511,Sub-Requirement KMNJJ,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024510,Sub-Requirement KMNJ0,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024509,Sub-Requirement KMN0R,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024587,Sub-Requirement KMNQP,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024586,Sub-Requirement KMNQO,,,Canada
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024585,Sub-Requirement KMNQN,,,"Canada,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024508,Sub-Requirement KMN0Q,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024507,Sub-Requirement KMN0P,,,"Canada,Europe,US"
REG-00015916,Regulation 000AEIAF,Active,Risk Group,Medium ,RQMT-00024506,Sub-Requirement KMN0O,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025312,Sub-Requirement KNLJK,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025368,Sub-Requirement KNLOQ,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025367,Sub-Requirement KNLOP,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025366,Sub-Requirement KNLOO,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025365,Sub-Requirement KNLON,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025364,Sub-Requirement KNLOM,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025362,Sub-Requirement KNLOK,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025361,Sub-Requirement KNLOJ,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025360,Sub-Requirement KNLO0,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025359,Sub-Requirement KNLNR,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025358,Sub-Requirement KNLNQ,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025357,Sub-Requirement KNLNP,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025356,Sub-Requirement KNLNO,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025355,Sub-Requirement KNLNN,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,,,CTRL-00002286,Control  - BOINZHAEXSXFFI,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025436,Sub-Requirement KNMLO,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025435,Sub-Requirement KNMLN,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025434,Sub-Requirement KNMLM,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025433,Sub-Requirement KNMLL,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025432,Sub-Requirement KNMLK,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025431,Sub-Requirement KNMLJ,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025430,Sub-Requirement KNML0,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025429,Sub-Requirement KNMKR,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025427,Sub-Requirement KNMKP,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025381,Sub-Requirement KNLQJ,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025380,Sub-Requirement KNLQ0,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025379,Sub-Requirement KNLPR,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025378,Sub-Requirement KNLPQ,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025376,Sub-Requirement KNLPO,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025375,Sub-Requirement KNLPN,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025374,Sub-Requirement KNLPM,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025373,Sub-Requirement KNLPL,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025372,Sub-Requirement KNLPK,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025371,Sub-Requirement KNLPJ,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025370,Sub-Requirement KNLP0,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025369,Sub-Requirement KNLOR,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025192,Sub-Requirement KNJRK,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025191,Sub-Requirement KNJRJ,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025190,Sub-Requirement KNJR0,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025311,Sub-Requirement KNLJJ,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025310,Sub-Requirement KNLJ0,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025309,Sub-Requirement KNL0R,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025308,Sub-Requirement KNL0Q,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025307,Sub-Requirement KNL0P,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025243,Sub-Requirement KNKML,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025242,Sub-Requirement KNKMK,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025241,Sub-Requirement KNKMJ,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025240,Sub-Requirement KNKM0,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025189,Sub-Requirement KNJQR,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025188,Sub-Requirement KNJQQ,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025187,Sub-Requirement KNJQP,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025186,Sub-Requirement KNJQO,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025306,Sub-Requirement KNL0O,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025305,Sub-Requirement KNL0N,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025304,Sub-Requirement KNL0M,,,"Canada,Europe,US"
